,experiment,experiment_group,seed,method,lower_tau,upper_tau,nominal_coverage,n,n_train,n_test,d,rho,covariance,noise_dist,sigma,heteroskedastic,hetero_strength,t_df,sparsity,lp_alpha,l1,l2,base_lr,batch_size,max_iter,fit_seconds_lower,fit_seconds_upper,fit_seconds,n_iter_lower,n_iter_upper,lower_test_pinball,upper_test_pinball,mean_test_pinball,lower_train_kkt_grad_inf,upper_train_kkt_grad_inf,coverage,mean_width,crossing_rate,winkler
548,Combined difficulty,hyperparameter_robustness,3,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.97,toeplitz,student_t,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.01,512,5000,2.0840714879996085,2.66730640699825,4.751377894997859,5000,5000,0.4712850973488418,0.5699299225352026,0.5206075099420222,0.0027396431467649057,0.002623700461036766,0.962,30.29494431072101,0.0,41.648600795361745
549,Combined difficulty,hyperparameter_robustness,4,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.97,toeplitz,student_t,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.01,512,5000,2.8071138490013254,1.9904864540003473,4.797600303001673,5000,5000,1.054752892788689,0.6815970788849661,0.8681749858368275,0.002370305996553258,0.0015649338801230206,0.966,41.563773303136436,0.0,69.45399886694616
550,Combined difficulty,hyperparameter_robustness,0,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.97,toeplitz,student_t,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.01,1024,5000,2.880407329001173,2.568884423999407,5.44929175300058,5000,5000,0.47880679206311616,0.607670738773264,0.54323876541819,0.0020640492458339032,0.0022144575494183433,0.964,31.380422437014868,0.0,43.459101233455186
551,Combined difficulty,hyperparameter_robustness,1,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.97,toeplitz,student_t,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.01,1024,5000,2.8409269399999175,3.89168370599873,6.732610645998648,5000,5000,0.405358675630316,0.3851393982662614,0.3952490369482887,0.0013078032571944022,0.0014060078152644592,0.957,22.85966955690722,0.0,31.61992295586308
552,Combined difficulty,hyperparameter_robustness,2,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.97,toeplitz,student_t,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.01,1024,5000,2.9510074419995362,2.9072693480011367,5.858276790000673,5000,5000,0.4806170112851562,0.4801017670134655,0.48035938914931087,0.001322240859499928,0.0012289188799323384,0.949,22.596611831177167,0.0,38.42875113194484
553,Combined difficulty,hyperparameter_robustness,3,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.97,toeplitz,student_t,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.01,1024,5000,2.7186721069992927,3.341639001999283,6.060311108998576,5000,5000,0.47037092800879554,0.5697324587793654,0.5200516933940804,0.002029845540987006,0.0025311601137573817,0.963,30.069275946911443,0.0,41.60413547152642
554,Combined difficulty,hyperparameter_robustness,4,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.97,toeplitz,student_t,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.01,1024,5000,3.392860717998701,2.7142048179994163,6.107065535998117,5000,5000,1.0533076582482708,0.6827172275459862,0.8680124428971285,0.0020192229111621715,0.001474036511324094,0.966,41.34255789099372,0.0,69.44099543177023
555,Combined difficulty,hyperparameter_robustness,0,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.97,toeplitz,student_t,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.01,2048,5000,3.918452547997731,5.050377505001961,8.968830052999692,5000,5000,0.47844624427000915,0.6041424258470397,0.5412943350585244,0.0016861951821131288,0.002138677075324302,0.964,31.20497315630559,0.0,43.30354680468193
556,Combined difficulty,hyperparameter_robustness,1,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.97,toeplitz,student_t,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.01,2048,5000,4.308871060002275,4.182097542001429,8.490968602003704,5000,5000,0.4066265753377321,0.38726106178699504,0.3969438185623636,0.0013312205994304369,0.0013773561668599503,0.956,22.679637447782344,0.0,31.755505484989065
557,Combined difficulty,hyperparameter_robustness,2,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.97,toeplitz,student_t,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.01,2048,5000,5.149260579000838,4.6872050640013185,9.836465643002157,5000,5000,0.48059751741480217,0.47924464376220827,0.47992108058850524,0.001862853360558783,0.0011210992430518475,0.95,22.41975294161679,0.0,38.393686447080384
558,Combined difficulty,hyperparameter_robustness,3,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.97,toeplitz,student_t,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.01,2048,5000,5.032188275999943,6.014324675001262,11.046512951001205,5000,5000,0.469410471293497,0.5702362411068296,0.5198233562001633,0.0015321265976979206,0.002218846964879499,0.96,29.82983181302476,0.0,41.585868496013035
559,Combined difficulty,hyperparameter_robustness,4,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.97,toeplitz,student_t,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.01,2048,5000,4.639179385998432,4.510868198001845,9.150047584000276,5000,5000,1.0518888606068864,0.6832116183657149,0.8675502394863006,0.0019378475225560515,0.0018112914538799276,0.964,41.16219266474295,0.0,69.404019158904
560,Combined difficulty,hyperparameter_robustness,0,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.97,toeplitz,student_t,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.1,32,5000,1.8074118250005995,1.9925954889986315,3.800007313999231,5000,5000,0.4732372603058866,0.5996276361636683,0.5364324482347774,0.0015921683267889207,0.0022243315071165406,0.961,30.17941406163441,0.0,42.91459585878217
561,Combined difficulty,hyperparameter_robustness,1,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.97,toeplitz,student_t,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.1,32,5000,1.7189835149983992,1.3785332139996171,3.0975167289980163,5000,5000,0.4140521970441355,0.3887164378418289,0.4013843174429822,0.0018226455834928418,0.0016633848386164005,0.955,22.304297688981578,0.0,32.110745395438556
562,Combined difficulty,hyperparameter_robustness,2,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.97,toeplitz,student_t,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.1,32,5000,1.3789924849988893,1.3264338420012791,2.7054263270001684,5000,5000,0.4809724921579037,0.47867946707429226,0.47982597961609796,0.002469305343423352,0.001313095874801427,0.947,22.206956905721768,0.0,38.386078369287816
563,Combined difficulty,hyperparameter_robustness,3,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.97,toeplitz,student_t,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.1,32,5000,1.3672984590011765,1.3667796990011993,2.734078158002376,5000,5000,0.46730590543560496,0.5750701764912959,0.5211880409634504,0.0015135988155052476,0.002139241633249475,0.959,29.51564254548715,0.0,41.69504327707601
564,Combined difficulty,hyperparameter_robustness,4,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.97,toeplitz,student_t,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.1,32,5000,1.2876749859970005,1.5298343389986258,2.8175093249956262,5000,5000,1.0441486496589036,0.679250165189974,0.8616994074244388,0.0017048228703808368,0.0015660992333560524,0.96,39.34382856042698,0.0,68.93595259395507
565,Combined difficulty,hyperparameter_robustness,0,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.97,toeplitz,student_t,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.1,64,5000,2.0287347539997427,1.9378638840025815,3.966598638002324,5000,5000,0.47227522802027927,0.5966601714841507,0.534467699752215,0.0019766556467444322,0.0013701728989420471,0.96,29.606650033628153,0.0,42.75741598017717
566,Combined difficulty,hyperparameter_robustness,1,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.97,toeplitz,student_t,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.1,64,5000,1.3470064439970884,1.4310190310025064,2.7780254749995947,5000,5000,0.412153099412626,0.39047990913252845,0.40131650427257726,0.001599945802490623,0.0014384261259722596,0.952,22.099873098454793,0.0,32.10532034180616
567,Combined difficulty,hyperparameter_robustness,2,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.97,toeplitz,student_t,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.1,64,5000,1.3442550350009697,1.434543751001911,2.7787987860028807,5000,5000,0.481429074669587,0.4767763070053139,0.4791026908374505,0.002549848234989384,0.0011730845402612303,0.947,21.83194047385572,0.0,38.328215266996004
568,Combined difficulty,hyperparameter_robustness,3,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.97,toeplitz,student_t,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.1,64,5000,1.4414066190001904,1.451154456997756,2.8925610759979463,5000,5000,0.46498294969298126,0.5749312215635458,0.5199570856282636,0.0014458746888101589,0.0015878057802539655,0.955,28.965524339611253,0.0,41.59656685026106
569,Combined difficulty,hyperparameter_robustness,4,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.97,toeplitz,student_t,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.1,64,5000,1.68087527699754,2.0951361859988538,3.7760114629963937,5000,5000,1.0396226322454671,0.6777229532160691,0.8586727927307681,0.0017510148167814298,0.0014145711012947735,0.957,38.37712563299711,0.0,68.6938234184614
570,Combined difficulty,hyperparameter_robustness,0,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.97,toeplitz,student_t,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.1,128,5000,2.0219662350027647,1.4497652819991345,3.471731517001899,5000,5000,0.47072083079655797,0.5954791732886793,0.5331000020426186,0.0017306065974361056,0.0013656451250785514,0.956,29.216193607675972,0.0,42.648000163409456
571,Combined difficulty,hyperparameter_robustness,1,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.97,toeplitz,student_t,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.1,128,5000,1.5445977419985866,1.4599388860006002,3.0045366279991867,5000,5000,0.4091644058218535,0.393973609359986,0.40156900759091974,0.0014631329095795736,0.0013652623261579573,0.953,21.87155752861106,0.0,32.12552060727356
572,Combined difficulty,hyperparameter_robustness,2,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.97,toeplitz,student_t,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.1,128,5000,1.435041602999263,1.413569923999603,2.848611526998866,5000,5000,0.4838439122709315,0.476241480393567,0.4800426963322493,0.001546881131856252,0.0014468001351108652,0.945,21.614352793166702,0.0,38.403415706579906
573,Combined difficulty,hyperparameter_robustness,3,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.97,toeplitz,student_t,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.1,128,5000,1.4411680709999928,1.9991577439977846,3.4403258149977773,5000,5000,0.4658144573744849,0.5774545498723413,0.5216345036234131,0.0012342982767913236,0.0018409407781991933,0.954,28.672714196595486,0.0,41.730760289873025
574,Combined difficulty,hyperparameter_robustness,4,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.97,toeplitz,student_t,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.1,128,5000,2.253944006999518,1.7413579219974054,3.9953019289969234,5000,5000,1.0372924974037743,0.6755432069398611,0.8564178521718178,0.001333135110001916,0.0019471517906569532,0.954,37.50596647349044,0.0,68.51342817374537
575,Combined difficulty,hyperparameter_robustness,0,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.97,toeplitz,student_t,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.1,256,5000,1.7005645130011544,1.7014780360004806,3.402042549001635,5000,5000,0.46994907122459506,0.5928465556484637,0.5313978134365294,0.001446628120984154,0.0014786918413475015,0.955,28.80334409421232,0.0,42.51182507492232
576,Combined difficulty,hyperparameter_robustness,1,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.97,toeplitz,student_t,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.1,256,5000,1.7044290809972154,1.7996369659995253,3.5040660469967406,5000,5000,0.40672486885502074,0.394700212797896,0.40071254082645835,0.0010899334421323869,0.0006748680786232599,0.954,21.64242613547687,0.0,32.05700326611665
577,Combined difficulty,hyperparameter_robustness,2,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.97,toeplitz,student_t,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.1,256,5000,1.7158414269979403,2.6910204859996156,4.406861912997556,5000,5000,0.4835989309728152,0.4769427442909183,0.48027083763186673,0.001575447504009248,0.0012179870627013955,0.946,21.474820681258834,0.0,38.421667010549314
578,Combined difficulty,hyperparameter_robustness,3,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.97,toeplitz,student_t,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.1,256,5000,2.2062821489998896,1.6317455979988154,3.838027746998705,5000,5000,0.4662862729532887,0.5819335289982086,0.5241099009757486,0.0010754455262663597,0.0016131286225089584,0.949,28.3853591490525,0.0,41.928792078059864
579,Combined difficulty,hyperparameter_robustness,4,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.97,toeplitz,student_t,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.1,256,5000,1.670723684001132,1.7158737079989805,3.3865973920001124,5000,5000,1.0348370076806277,0.6750232154849062,0.854930111582767,0.0011665688997905006,0.001363367755067738,0.953,37.012956131656246,0.0,68.39440892662131
580,Combined difficulty,hyperparameter_robustness,0,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.97,toeplitz,student_t,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.1,512,5000,1.9454871260022628,1.9639959980013373,3.9094831240036,5000,5000,0.47068678094849764,0.5917453606178534,0.5312160707831756,0.001146982357856196,0.0012158513227798335,0.954,28.640858453194873,0.0,42.497285662654015
581,Combined difficulty,hyperparameter_robustness,1,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.97,toeplitz,student_t,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.1,512,5000,2.9167931259980833,2.5323167739989003,5.449109899996984,5000,5000,0.40593621388238416,0.3939260655507045,0.3999311397165443,0.0013740030622460496,0.0010647439999892235,0.953,21.55613525406027,0.0,31.99449117732353
582,Combined difficulty,hyperparameter_robustness,2,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.97,toeplitz,student_t,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.1,512,5000,2.0445560730004217,1.9593595519982046,4.003915624998626,5000,5000,0.48446742425098305,0.47900519312613205,0.48173630868855755,0.0014319624611881304,0.0009727273196819416,0.942,21.406735679325944,0.0,38.53890469508458
583,Combined difficulty,hyperparameter_robustness,3,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.97,toeplitz,student_t,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.1,512,5000,2.1563424579981074,2.0416795590026595,4.198022017000767,5000,5000,0.4660882774153108,0.5864785203702185,0.5262833988927647,0.0010707018252712611,0.0013442676471499986,0.947,28.188670950780054,0.0,42.10267191142115
584,Combined difficulty,hyperparameter_robustness,4,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.97,toeplitz,student_t,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.1,512,5000,2.6476020429981872,3.0699706639970827,5.71757270699527,5000,5000,1.0320372066787653,0.6767662340020941,0.8544017203404297,0.0010518584384331937,0.0012876318411073027,0.951,36.59987545374569,0.0,68.35213762723434
585,Combined difficulty,hyperparameter_robustness,0,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.97,toeplitz,student_t,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.1,1024,5000,3.1025428229986574,2.7293936339992797,5.831936456997937,5000,5000,0.4741142272089328,0.5911691887526028,0.5326417079807678,0.0009734139629686788,0.0011470486485852338,0.952,28.483995367827823,0.0,42.6113366384614
586,Combined difficulty,hyperparameter_robustness,1,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.97,toeplitz,student_t,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.1,1024,5000,2.6986212129995693,3.716029371997138,6.414650584996707,5000,5000,0.40580749185573134,0.39283022233555576,0.3993188570956435,0.0010622104072799043,0.0008463596068752874,0.95,21.41299823745717,0.0,31.945508567651466
587,Combined difficulty,hyperparameter_robustness,2,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.97,toeplitz,student_t,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.1,1024,5000,3.0811910570009786,2.6905526660011674,5.771743723002146,5000,5000,0.4850296732521588,0.47873449872233254,0.4818820859872457,0.0013148450976443473,0.0008752268374577735,0.942,21.360934747631585,0.0,38.55056687897963
588,Combined difficulty,hyperparameter_robustness,3,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.97,toeplitz,student_t,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.1,1024,5000,2.779189544999099,2.5800880700007838,5.359277614999883,5000,5000,0.4662404119590142,0.5910717913682699,0.5286561016636421,0.0008908332858522415,0.0010736259579749651,0.943,27.974567259213558,0.0,42.29248813309134
589,Combined difficulty,hyperparameter_robustness,4,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.97,toeplitz,student_t,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.1,1024,5000,3.9454220309999073,2.7670029689979856,6.712424999997893,5000,5000,1.0310662548937495,0.6787733724208144,0.854919813657282,0.00102724957652599,0.001095029013039728,0.951,36.292470026892246,0.0,68.39358509258251
590,Combined difficulty,hyperparameter_robustness,0,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.97,toeplitz,student_t,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.1,2048,5000,4.278551120001794,5.231952496000304,9.510503616002097,5000,5000,0.478551370178999,0.5923562185649349,0.5354537943719669,0.0010780007732325862,0.0011723943291887969,0.95,28.426740939848045,0.0,42.83630354975733
591,Combined difficulty,hyperparameter_robustness,1,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.97,toeplitz,student_t,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.1,2048,5000,4.794959143997403,4.149489043000358,8.94444818699776,5000,5000,0.4064874326987129,0.3925787933374987,0.3995331130181058,0.0016933919941159237,0.0007370402055512021,0.953,21.345091345651703,0.0,31.962649041448444
592,Combined difficulty,hyperparameter_robustness,2,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.97,toeplitz,student_t,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.1,2048,5000,4.569715836998512,5.10310215500067,9.672817991999182,5000,5000,0.4863901479675301,0.4781328040513795,0.4822614760094548,0.0008175138444625705,0.0007545301908013694,0.94,21.292725950520804,0.0,38.580918080756355
593,Combined difficulty,hyperparameter_robustness,3,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.97,toeplitz,student_t,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.1,2048,5000,4.221290724002756,4.504956983997545,8.726247708000301,5000,5000,0.4659406906655059,0.5952779490236938,0.5306093198445998,0.0008041130559640229,0.0009914061487474608,0.945,27.820672216884994,0.0,42.44874558756796
594,Combined difficulty,hyperparameter_robustness,4,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.97,toeplitz,student_t,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.1,2048,5000,5.087176982000528,4.17781194899726,9.264988930997788,5000,5000,1.0315575652390438,0.6813538302695613,0.8564556977543025,0.0008989394462205197,0.0008848034967414285,0.95,36.12862423914299,0.0,68.51645582034415
595,Combined difficulty,hyperparameter_robustness,0,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.97,toeplitz,student_t,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.5,32,5000,1.2806413280013658,1.3441785869981686,2.6248199149995344,5000,5000,0.4706264321095523,0.5937327410677702,0.5321795865886613,0.0011733428852595913,0.0022451538887477635,0.958,29.55608902862932,0.0,42.574366927092875
596,Combined difficulty,hyperparameter_robustness,1,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.97,toeplitz,student_t,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.5,32,5000,1.666385710999748,2.1026252589981596,3.7690109699979075,5000,5000,0.4200633107672341,0.38889906347242525,0.40448118711982967,0.0020701999109203595,0.0014464315508384519,0.959,22.563722710823384,0.0,32.35849496958635
597,Combined difficulty,hyperparameter_robustness,2,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.97,toeplitz,student_t,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.5,32,5000,1.8381946730005438,1.3319146270005149,3.1701093000010587,5000,5000,0.48021161780972527,0.4804938349064025,0.4803527263580639,0.0017815420174523144,0.0013073917032832532,0.946,22.34354239853766,0.0,38.42821810864509
598,Combined difficulty,hyperparameter_robustness,3,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.97,toeplitz,student_t,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.5,32,5000,1.3337533099984284,1.3395024459969136,2.673255755995342,5000,5000,0.4678468339849456,0.5785832110668,0.5232150225258728,0.001860195920932996,0.001492140834356416,0.955,28.959163736347787,0.0,41.8572018020698
599,Combined difficulty,hyperparameter_robustness,4,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.97,toeplitz,student_t,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.5,32,5000,1.3455364860019472,1.4278646700004174,2.7734011560023646,5000,5000,1.037952235700817,0.6734457420438248,0.855698988872321,0.0011377768199637324,0.0018639602015067575,0.954,37.58721436296802,0.0,68.45591910978564
600,Combined difficulty,hyperparameter_robustness,0,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.97,toeplitz,student_t,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.5,64,5000,1.330293179002183,1.3742802490014583,2.7045734280036413,5000,5000,0.47734094759566786,0.5927678184981283,0.5350543830468981,0.0018269870407007203,0.0016130389699720589,0.955,29.159688655410477,0.0,42.804350643751825
601,Combined difficulty,hyperparameter_robustness,1,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.97,toeplitz,student_t,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.5,64,5000,2.1607054290034284,2.2427914690015314,4.40349689800496,5000,5000,0.4180165267753708,0.3912684295650696,0.4046424781702202,0.0015204934084805566,0.0012237236234119578,0.956,22.263068973878813,0.0,32.3713982536176
602,Combined difficulty,hyperparameter_robustness,2,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.97,toeplitz,student_t,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.5,64,5000,1.4243870160025836,1.3323697800005903,2.756756796003174,5000,5000,0.4835446540332829,0.47931978785977986,0.4814322209465314,0.0012844408905131408,0.0013297644903313287,0.943,21.925169677107878,0.0,38.51457767572248
603,Combined difficulty,hyperparameter_robustness,3,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.97,toeplitz,student_t,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.5,64,5000,1.3138149410006008,1.3773004149988992,2.6911153559995,5000,5000,0.45994344825657674,0.5819833395349869,0.5209633938957818,0.001564579593414555,0.0012799590966002326,0.952,28.382138831372227,0.0,41.67707151166252
604,Combined difficulty,hyperparameter_robustness,4,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.97,toeplitz,student_t,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.5,64,5000,1.3803950539986545,1.4219369380007265,2.802331991999381,5000,5000,1.0317892865959533,0.6785830787143456,0.8551861826551495,0.0014355104104637887,0.0019782062018843137,0.953,36.717866593960295,0.0,68.41489461241191
605,Combined difficulty,hyperparameter_robustness,0,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.97,toeplitz,student_t,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.5,128,5000,1.5328337700011616,2.3091403039979923,3.841974073999154,5000,5000,0.4764235572182896,0.5950421491839594,0.5357328532011245,0.001173427293054533,0.0016513559046436176,0.956,28.943933126710295,0.0,42.85862825608994
606,Combined difficulty,hyperparameter_robustness,1,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.97,toeplitz,student_t,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.5,128,5000,2.311277192999114,1.5260516070011363,3.8373288000002503,5000,5000,0.4118280176523981,0.3930486680412173,0.4024383428468077,0.0008567960150598588,0.0010149424049053623,0.955,21.93671185831485,0.0,32.195067427744604
607,Combined difficulty,hyperparameter_robustness,2,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.97,toeplitz,student_t,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.5,128,5000,1.4914862340010586,1.503350971997861,2.9948372059989197,5000,5000,0.48578411530839205,0.47948669513754544,0.48263540522296877,0.0014047540504413634,0.0014086409242333973,0.941,21.736315626824545,0.0,38.61083241783747
608,Combined difficulty,hyperparameter_robustness,3,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.97,toeplitz,student_t,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.5,128,5000,1.5176889740032493,1.4934307919975254,3.0111197660007747,5000,5000,0.4666081945315843,0.5870716057914351,0.5268399001615097,0.0012935122823683933,0.001477312026222664,0.947,28.217068065061245,0.0,42.14719201292075
609,Combined difficulty,hyperparameter_robustness,4,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.97,toeplitz,student_t,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.5,128,5000,1.4793470849981532,1.9517065149993869,3.43105359999754,5000,5000,1.0295820307102839,0.6790829059487392,0.8543324683295115,0.0010743114795255513,0.0016551964888210453,0.951,36.40786384527183,0.0,68.34659746636088
610,Combined difficulty,hyperparameter_robustness,0,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.97,toeplitz,student_t,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.5,256,5000,2.437939755000116,1.8308477960017626,4.2687875510018785,5000,5000,0.4799656981583609,0.5964603215501645,0.5382130098542627,0.0011878107074332351,0.0013425560173221903,0.951,28.73049624840814,0.0,43.05704078834099
611,Combined difficulty,hyperparameter_robustness,1,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.97,toeplitz,student_t,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.5,256,5000,1.658033552001143,1.6628197499994712,3.3208533020006143,5000,5000,0.4115715458515704,0.3922303016156695,0.40190092373361996,0.0008574711235558339,0.000986899558091167,0.956,21.876452138109794,0.0,32.15207389868958
612,Combined difficulty,hyperparameter_robustness,2,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.97,toeplitz,student_t,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.5,256,5000,1.756124452000222,1.7184290539989888,3.4745535059992108,5000,5000,0.485003265317406,0.4773372886113912,0.4811702769643986,0.0010979433267630475,0.0009227499758349926,0.941,21.542616114586576,0.0,38.49362215715187
613,Combined difficulty,hyperparameter_robustness,3,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.97,toeplitz,student_t,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.5,256,5000,1.6167159329997958,2.451771447998908,4.068487380998704,5000,5000,0.4643230619860423,0.5930024283287146,0.5286627451573784,0.0015015086377283165,0.0013626001701337678,0.946,28.02800015930375,0.0,42.29301961259024
