seed,N_SUB,split,kind,method,tau,metric,value,method_label
123,1000000,train,kkt,proxSGD,0.9,kkt_grad_inf,0.0032989999999999,proxSGD
123,1000000,train,kkt,proxSGD,0.9,kkt_grad_l2,0.0038507976456205,proxSGD
123,1000000,train,kkt,proxSGD,0.9,frac_near_zero_resid,0.0,proxSGD
123,1000000,train,metric,proxSGD,0.1,pinball,0.0593664525909379,proxSGD
123,1000000,train,metric,proxSGD,0.1,rmse,0.5935919974313024,proxSGD
123,1000000,test,metric,proxSGD,0.1,pinball,0.0599166790636297,proxSGD
123,1000000,test,metric,proxSGD,0.1,rmse,0.59655860860742,proxSGD
123,1000000,train,metric,proxSGD,0.5,pinball,0.1366761465028228,proxSGD
123,1000000,train,metric,proxSGD,0.5,rmse,0.3695168707679561,proxSGD
123,1000000,test,metric,proxSGD,0.5,pinball,0.1376237787310484,proxSGD
123,1000000,test,metric,proxSGD,0.5,rmse,0.3726233166981432,proxSGD
123,1000000,train,metric,proxSGD,0.9,pinball,0.0633752552759016,proxSGD
123,1000000,train,metric,proxSGD,0.9,rmse,0.5922356467674447,proxSGD
123,1000000,test,metric,proxSGD,0.9,pinball,0.0640018939618347,proxSGD
123,1000000,test,metric,proxSGD,0.9,rmse,0.5947470432661823,proxSGD
123,1000000,test,pi,proxSGD,"PI(0.1,0.9)",coverage,0.81118,proxSGD
123,1000000,test,pi,proxSGD,"PI(0.1,0.9)",mean_width,0.8941616202295116,proxSGD
123,1000000,test,pi,proxSGD,"PI(0.1,0.9)",winkler,1.239185730254645,proxSGD
123,1000000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_y__pearson_r,0.3280168239089085,proxSGD
123,1000000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_y__pearson_p,0.0,proxSGD
123,1000000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_y__spearman_r,0.4688876849189224,proxSGD
123,1000000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_y__spearman_p,0.0,proxSGD
123,1000000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_y__mean_width,0.8941616202295116,proxSGD
123,1000000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_q50hat__pearson_r,0.5097747561279973,proxSGD
123,1000000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_q50hat__pearson_p,0.0,proxSGD
123,1000000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_q50hat__spearman_r,0.6793733638730602,proxSGD
123,1000000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_q50hat__spearman_p,0.0,proxSGD
123,1000000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_q50hat__mean_width,0.8941616202295116,proxSGD
