seed,N_SUB,split,kind,method,tau,metric,value
123,250000,test,metric,proxSGD,0.9,pinball,0.06337752928784232
123,250000,test,metric,proxSGD,0.9,rmse,0.5935667261390428
123,250000,test,pi,proxSGD,"PI(0.1,0.9)",coverage,0.81076
123,250000,test,pi,proxSGD,"PI(0.1,0.9)",mean_width,0.8948980888030933
123,250000,test,pi,proxSGD,"PI(0.1,0.9)",winkler,1.2312301315141225
123,250000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_y__pearson_r,0.311328575147929
123,250000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_y__pearson_p,0.0
123,250000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_y__spearman_r,0.45962530892488346
123,250000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_y__spearman_p,0.0
123,250000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_y__mean_width,0.8948980888030933
123,250000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_q50hat__pearson_r,0.480777561817799
123,250000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_q50hat__pearson_p,0.0
123,250000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_q50hat__spearman_r,0.6616791128881025
123,250000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_q50hat__spearman_p,0.0
123,250000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_q50hat__mean_width,0.8948980888030933
123,500000,train,timing,proxSGD,0.1,fit_seconds,115.62977170999966
123,500000,train,timing,proxSGD,0.1,n_iter,5000.0
123,500000,train,timing,proxSGD,0.5,fit_seconds,115.9402145640006
123,500000,train,timing,proxSGD,0.5,n_iter,5000.0
123,500000,train,timing,proxSGD,0.9,fit_seconds,113.35389825499988
123,500000,train,timing,proxSGD,0.9,n_iter,5000.0
123,500000,train,kkt,proxSGD,0.1,kkt_intercept_abs,0.007283999999999998
123,500000,train,kkt,proxSGD,0.1,kkt_grad_inf,0.003886399999999978
123,500000,train,kkt,proxSGD,0.1,kkt_grad_l2,0.005437235459072189
123,500000,train,kkt,proxSGD,0.1,frac_near_zero_resid,0.0
123,500000,train,kkt,proxSGD,0.5,kkt_intercept_abs,0.000666
123,500000,train,kkt,proxSGD,0.5,kkt_grad_inf,0.0004315176707793597
